part_ID,Intelligence,Conscientiousness,Extraversion,Opennenss,Neuroticism,Self-efficacy,Agreeableness,EI,Comm_skill,Performance,Satisfaction,OCBs,CWBs
260,-0.997780892,1.555561111,0.686396456,-1.311238674,0.895350431,0.886419623,0.275101047,0.695594084,0.659504006,-0.778486097,-0.59941558,-0.573008582,0.356791186
261,0.551246754,2.235864589,-0.503138134,0.669646543,1.620174873,-1.408025628,0.477580297,-1.784631013,0.502840828,-1.267552163,-0.400420713,-0.93020186,1.114333375
262,-1.808760033,1.181127106,-0.172511138,-0.422696502,-0.385390644,0.377698155,-0.276735735,-0.534866541,0.040660853,-0.984841513,-0.915231503,-0.948042139,0.994589092
263,1.531539312,-0.844940785,0.550482497,1.054437446,-1.071939774,0.040359864,-0.342806984,0.978158522,1.289769595,1.037845631,0.918899283,1.113489042,-1.078513974
264,0.372768627,0.283514002,0.30102688,-0.629824551,1.476972012,-0.069781185,0.781214721,1.467205572,-0.963938659,-0.380917692,-0.894544124,-0.548166532,1.103464419
265,0.281028039,1.803919617,-0.406532196,0.363261135,0.778496423,-1.642800355,-3.490764272,0.416405122,2.454759859,0.496448982,1.068065649,0.89109536,-0.908014217
266,0.976311542,1.677868613,0.349737008,-0.194770971,-0.279591923,0.091576158,0.880426791,0.568830773,0.521628374,0.434474231,0.681017528,0.386851443,-0.295443622
267,0.167625452,-0.260898195,-0.434416061,0.536809995,-0.421151416,1.114688518,0.303209746,-0.165256685,-0.295233346,-0.316748668,-0.220982667,-0.514859847,-0.447012408
268,0.966563264,0.312705136,0.341482141,0.236654358,-0.758655443,0.56683169,-0.743142814,1.796241785,1.214925734,1.855135154,1.470090828,1.841515821,-1.541875096
269,0.592319777,-0.404232649,1.369934382,-0.010852765,1.634123546,0.938922779,0.875241198,1.086387009,0.190407615,-0.023405719,-1.139501314,-0.794153323,0.416974218
270,0.910265616,-0.084293796,-0.269073828,0.3510278,-0.817002326,-0.656967362,0.140273708,-0.175665039,0.67195588,0.516169121,-0.288310604,-0.553666547,0.628202055
271,-0.9549454,1.010655673,-1.052114884,-0.29866339,0.920592802,-0.711275957,0.079861447,-0.281916183,0.63426216,-0.977924249,-0.953442304,-0.770128089,1.265879979
272,-0.349997279,-0.275829755,-1.002168244,-0.664028733,0.493222951,-1.131906635,0.584638227,-1.365337652,-0.481231575,0.040993946,-0.005133434,-0.443470091,-0.031364725
273,-0.580697707,-1.820325988,1.007360494,-1.346742232,0.597993005,-0.48699285,-0.656691637,-0.456124275,-0.592027405,-0.254454592,-1.321524399,-0.804488608,0.658877603
274,-0.568073559,0.018767876,-1.017843813,0.09902363,0.152476706,-1.407349151,0.06439883,-0.348039276,-1.086662106,-0.602686764,-0.372754215,-0.63194684,0.601176678
275,1.177597149,0.636440724,0.611957317,1.239303826,-1.989115158,0.345666064,-1.485845778,1.2994191,2.700697435,4.109165219,3.903591558,4.110854009,-4.137225894
276,-0.248955913,1.472087214,0.400959887,0.136879528,0.269620421,-0.883797957,-0.342675503,-1.160332124,-1.0540055,-0.482310727,-1.197705689,-0.984214061,0.308538772
277,-0.693499743,0.892585617,0.167226519,0.473944691,-0.411803213,0.719244294,-2.499763432,0.492387301,2.132609829,1.574446004,1.704339993,1.36303238,-1.321183189
278,-1.065201226,1.098884722,-2.354646734,-0.553792011,-0.219234449,-1.061758806,1.143147609,0.108235979,-1.54106978,-0.429391621,-0.309115354,0.164039038,0.781991169
279,-0.286031714,-0.005323436,0.644506091,0.404950645,1.272064292,-0.216693655,-0.067341465,0.42867508,0.478667816,-0.640220416,-0.604265258,-0.481692412,0.344423011
280,0.183490132,0.314404305,0.225369787,0.436055144,-0.448107322,0.805383539,-0.585932754,-0.715972644,-0.339851636,-0.766233592,-0.300687235,-0.057146571,-0.366547698
281,-0.466318002,-0.377034865,-0.126081151,-0.322827571,1.436390635,-0.440530803,0.933359139,-0.772997809,1.308321639,-0.40869062,-0.524813893,-0.637987487,0.941158137
282,-1.656963788,0.064235028,-0.389422431,0.539452304,-0.052113882,0.21220741,-0.485181548,-0.284329134,1.435073443,-1.038945366,-0.167658806,-0.989864811,0.995964801
283,0.102704764,0.112611201,-0.917026947,-0.964540012,-2.262550986,2.132696117,0.37041748,-0.155615151,0.497238125,-0.545331149,-0.18395707,-0.182762315,-0.024693865
284,-1.21723695,-1.891481514,-0.877665778,-0.910479898,0.419751718,-1.079396835,0.524281272,-0.199887873,-0.652798731,0.639338399,0.238279627,0.110221308,0.091410268
285,-1.014199006,-1.118861041,-1.580241881,-0.389417607,0.332977719,-1.372068704,0.622244943,-1.690388822,0.142218787,0.410814388,0.501408481,0.097258532,-0.112435599
286,-0.220517498,-0.002285198,-1.142332358,0.193517805,-0.892137351,-0.289412728,-0.507712267,0.446041921,0.970599172,-0.198187764,-0.198489048,-0.145968496,-0.241906035
287,0.022833096,1.859234815,0.618190696,1.514642962,-1.544194715,1.477106046,0.472563313,2.038258199,0.192140745,2.95887871,2.505667694,2.518871918,-2.54179821
288,1.238962627,1.169610905,1.06786454,-0.05105375,0.656299876,0.601327467,0.623515411,0.450671033,0.242280621,0.045091571,0.479268846,0.433892524,-0.157045709
289,-0.589975349,1.697161219,-1.813153315,-0.296221843,0.189257259,-0.524359909,0.757387822,-1.698861994,-1.293366936,-0.486007551,0.150542731,-0.559739734,0.88790012
290,0.796457874,0.718022836,-0.347643577,-0.384166763,-0.278162646,-0.270298839,-1.569553288,0.82428786,1.375223963,0.224544308,0.149547337,-0.147650146,-0.301465777
291,-1.529250982,-0.914915676,-0.091292295,1.57087838,-0.876307832,-1.447603081,-0.132938189,-0.358828644,0.018118618,-0.531388508,-0.670045977,-0.851604744,0.910814052
292,-0.608133861,0.542128021,1.160598063,0.292119495,0.830350325,0.286523637,0.410090217,0.511411776,-0.55232165,-0.966311744,0.029103962,-0.043133589,0.332830402
293,-0.882576754,-0.682129629,-0.685039575,-0.609623368,1.113697485,-0.796351164,1.25687201,-0.901684107,-0.39828125,0.035439512,0.053391407,-0.149453601,-0.002922713
294,-0.252996813,-0.42891517,-0.392323505,1.595765039,0.652990121,-0.129846211,0.939899579,-0.895666227,-0.445201762,-0.900832151,-0.560833408,-0.217239138,0.514150061
295,-0.642945469,0.479534002,0.533449516,0.724704208,-0.58522477,1.081925298,0.515750521,0.837239947,-0.601055927,-0.849786266,0.200013446,-0.191692328,0.017558709
296,1.298125778,0.826668578,-1.035503942,-1.158393418,0.061599545,-1.086886321,0.252754729,-1.737248721,-2.041581329,-0.646585129,0.214015778,-0.89573073,0.533795354
297,-0.617311341,-0.074108724,0.145790212,1.200245371,-1.080666031,-0.583675903,0.01822677,0.082060509,0.763626088,-0.235216198,0.180240336,0.067837279,-0.271222471
298,-0.399548659,0.20594213,0.430376027,-0.599395737,-1.450948029,0.981077846,-0.309724811,-0.304669354,-1.074120356,-0.021848701,-0.894205038,-0.81682428,0.822613779
299,0.296896092,0.763350631,-0.448821807,-1.714368982,-0.826747417,0.709874057,0.204201708,-2.866557052,0.35192811,-1.439889733,-0.624717981,-1.094671283,1.171879665
300,1.508914571,-0.833234071,0.908063181,-0.636269612,-0.290229664,1.603407398,2.315734262,0.888204293,0.423482594,-0.079678138,-0.447835251,-0.27552562,-0.205624509
301,0.175151012,1.279807725,3.175805771,1.665677627,0.109210751,0.793861011,-1.006243607,0.521063848,-0.162582634,1.313512502,2.06266626,2.280753195,-2.374876058
302,0.297432545,0.941277803,2.096247074,-1.35848379,0.849547134,1.312978179,-0.639581064,-0.701923093,0.242447335,-0.379124382,-0.558342303,-0.117601458,0.629476283
303,0.089082304,-1.711361386,1.37808917,1.14816791,0.734138093,0.665122568,0.026292977,0.120263214,1.344063449,-0.657486397,-0.646432499,-0.204906174,0.203310549
304,-1.837327258,-0.270390539,1.7394126,0.123348635,0.97306972,1.379404599,-1.777432464,-0.607839593,1.006464305,-0.385410745,-0.585747628,-0.671645597,0.894823713
305,-0.663332106,-1.381933771,-2.028506973,-1.597684615,2.055184556,-2.593992036,1.834432632,0.245663228,-2.305131335,3.444059697,3.061690684,3.460526401,-2.967218619
306,-0.702998792,-0.852282813,-0.664083449,-1.744866025,1.442808464,-1.588836295,1.950530122,-1.576041556,-0.022906922,1.552994275,0.591679725,0.849995445,-2.045417876
307,-0.199442692,0.841066439,0.840979337,0.89682033,0.575347546,-0.533047731,-0.786531285,1.098291022,-0.119297753,0.247120267,0.337191395,-0.076118121,-0.078147419
308,-0.0212765,-0.298381462,-0.66403606,-0.774595947,-0.444409795,0.470024349,1.025337929,0.471183739,-1.629497919,-1.029768283,-0.7607359,-0.533503316,0.108032652
309,0.327939607,0.881778284,1.1784759,0.747573046,-0.886516791,1.749970658,0.437635591,0.282381006,-0.292314509,0.456227715,0.927133388,0.653962661,-0.704239012
310,-0.345551103,-0.108512515,1.771569134,1.47500014,0.38422426,1.78373818,-0.261041164,-0.382645066,1.01633251,0.22171949,0.509792899,0.687790984,-0.514573474
311,-0.443535621,-1.384047025,0.754207229,0.952418144,-0.460362303,-0.039091592,-0.876970348,-1.044984093,0.571158471,-0.411334714,-0.657326382,-0.838355179,0.246534333
312,-0.281770511,0.301779188,1.035270991,-0.02503734,0.058404997,1.261731615,-0.806127368,-0.718992333,1.112875989,0.033052475,-0.189958993,-0.009116829,0.121215584
313,0.234295272,0.633776323,-0.862839172,1.192795113,-1.223610582,-0.589354446,-1.208842627,0.224581641,0.237023735,0.081897671,0.205349876,0.190706888,-0.79644052
314,0.400725809,-0.849319143,-0.793442205,0.903030032,0.730457063,-1.49200706,-0.163929141,1.838836868,0.28118448,-0.828732547,-0.637809001,-0.066034954,0.36282418
315,0.065174055,1.631347941,-0.66707526,1.141368371,-0.424848478,0.46320288,0.239298798,0.638356605,0.053531871,1.028434893,0.416988539,-0.111276213,-0.142660734
316,-1.802453986,0.204056483,0.157031635,0.570773877,2.051486359,-1.937982111,2.208403731,-1.356050766,0.686195921,0.352963341,-0.557981317,0.174846182,0.285758584
317,0.950747241,-0.599742498,-0.0425934,-0.152886094,-0.379351168,0.878488877,-0.236312381,0.7033249,0.472826838,0.457874928,0.052243987,0.329056619,-0.123934755
318,-0.563511936,-1.062938348,-0.533684704,0.705236559,-0.566529677,0.731051475,0.233116839,0.785992064,-0.755820747,-0.403640233,-0.671380931,-0.343155414,0.524685541
319,-0.858868162,-0.419739999,-1.641448287,-2.345051988,-0.26349049,-1.035175723,1.179479267,-0.235346353,-0.152777237,-0.318723403,-0.330593423,0.129242462,-0.389715925
320,-0.447222342,-0.14825008,-1.142204541,0.550513717,-0.081173496,-0.59905113,-0.50755795,0.271920777,0.11185133,-0.578286398,-0.204840687,-0.4824142,0.648438794
321,-1.484686299,-0.361671946,-0.524354364,0.186629951,-0.638922297,0.886468299,0.453222188,1.283492788,-1.857047074,-0.815137705,-1.124867092,-0.893091762,0.800364973
322,1.508750252,-1.75076458,2.013125312,1.330890376,0.144276941,-1.426173544,-0.401247768,1.045849803,-0.864949734,-0.343353347,-0.521888913,-0.702120482,0.351175211
323,0.558399249,-0.036267751,-0.302987924,-1.369721428,0.160893467,-0.227637384,1.26265183,-0.724111545,-0.285092358,-0.57987611,-0.157221434,-0.142169356,0.595921445
324,-0.079937987,-1.44576954,-0.403553343,0.595656018,0.194560828,1.328156144,0.106541657,-1.25924761,-1.375181344,-0.831497182,-1.047756856,-0.976574698,1.28979093
325,0.449587424,1.08421743,-0.025726455,-0.51122084,-0.36871906,0.206707829,0.059970663,0.752197855,2.315538283,0.346333446,0.17808979,0.754648452,-1.325063109
326,-0.413419453,0.444637545,-1.019400863,0.463270906,0.644902024,0.141511788,-0.136608587,-0.232803736,-0.434514967,-0.774723478,-0.733626754,-0.182593715,0.278948517
327,-0.12113831,0.168341484,-0.672826868,-1.106274214,0.053958052,-0.166759969,0.784996036,-1.314365619,-0.443941154,-0.174574327,0.282676665,-0.876540806,0.856236492
328,-1.582790871,1.050673743,-0.440840734,-2.180705265,-1.048010952,-0.232100191,0.874285176,0.364897505,-2.419723395,-1.228705076,-0.786223347,-0.851205671,0.798990142
329,-0.409812822,-0.529640145,1.076103339,0.545540728,0.027022835,0.740540495,1.186339964,-0.195231591,0.203611254,-0.960893068,-1.020577611,-0.352499986,1.277019056
330,-0.182214849,0.831965568,0.199974909,-0.937563118,-0.723281554,-0.787893349,-2.411960843,2.44567488,2.290885069,1.484348734,0.880514836,1.317427646,-1.373440895
331,1.850900278,-0.533345466,1.493316654,-0.21316414,-0.523483828,1.033938261,-0.02244523,1.696753294,-0.03202074,0.986996941,0.969476108,0.852376232,-0.68448027
332,-0.773672629,-1.095439766,-1.225716629,-1.795379125,2.485588043,-0.317588868,1.717490736,-0.842016287,-1.034210032,1.772916843,1.160801613,0.803467883,-1.619532204
333,1.206360603,-0.300079572,0.04271054,1.34820408,-0.363332568,0.011951388,-0.29964844,-0.213485844,0.752798225,0.152532695,0.280629501,0.392125059,0.388810806
334,1.081986124,0.646532311,-0.371128809,-0.154105082,0.126773856,-0.470964668,-1.699904127,0.909744491,-0.809649978,-0.330581014,0.10766723,-0.321989797,-0.295367254
335,-0.059071608,0.50953102,-0.363644656,-0.357494748,-0.097494758,0.307351576,-0.581742419,0.614326733,0.360781654,-0.179825933,-0.60846715,-0.118795839,-0.053339272
336,-0.666239246,-0.419371855,-0.754178434,0.159888903,-0.953225599,-0.084901303,0.207563882,-0.929488291,-1.242543558,-0.784847627,-0.675359819,-0.907976588,0.109810194
337,-0.19322505,-0.738641401,0.886579133,0.88767163,-0.063277783,-1.031833203,0.105498078,-1.297358544,0.551054843,-0.368906809,-0.952003844,-0.5236537,0.951062111
338,0.490559988,-1.940695939,0.147874246,1.652213792,1.164207929,-1.329431387,0.422346263,-0.902568682,-0.358008621,-1.055085076,-1.262591882,-0.577392909,0.727409636
339,-0.373283497,-0.011126695,1.007985663,0.202560314,2.736455341,-1.905563801,-1.016571405,0.231203908,1.028459954,-1.254137537,-1.218746688,-0.679977227,1.250192803
340,-2.110526205,-0.147779085,-2.498677787,-3.18409326,0.40137742,-1.969368504,0.956409478,-1.499181341,-0.083328508,1.367743918,2.345329275,2.107305155,-1.785578108
341,-1.377094264,1.381125322,-1.090785791,0.605896483,0.296065645,0.082383029,-1.143894659,1.487754275,-1.020081501,-0.405008013,-0.085129139,-0.875916338,0.412991088
342,-0.607395424,-1.248775223,-0.581836385,0.142832019,0.116329818,-2.336697246,0.878406997,0.051042083,-2.367205573,-0.067743415,0.028442392,0.278549984,0.038904402
343,0.775459342,-0.014909314,-0.599224237,0.009350229,-0.776926868,1.21658386,-0.874343464,0.890279211,-1.293483735,0.322248182,-0.166610787,0.082938786,0.386906944
344,0.108207036,-0.432308408,-0.007482561,0.899709798,1.17566375,-0.164477528,0.29790133,0.301532652,-0.721148434,-0.585840099,-0.854262005,-0.82858196,0.742928177
345,-1.198814861,0.110234801,-0.448415585,0.18172726,0.228971765,-0.071623373,-1.675824173,1.130073404,-0.961816087,-0.456451253,-0.52805385,-0.347646822,0.261893655
346,0.450648616,-1.449945749,-0.347930466,-0.460171891,0.720570192,1.201838699,0.527714593,1.696733045,-0.062425862,-0.668301341,-0.252700524,-0.680166644,-0.100519685
347,-0.119523464,0.189864443,0.60865557,-0.082550205,-0.035135631,1.312804303,-1.282321988,1.718666837,0.347901832,0.804230014,0.051136724,0.918977112,-0.509707133
348,-1.918185954,0.575528381,0.0736463,-1.044611852,1.010926701,-0.359192708,-0.693263274,0.827478823,-0.742668449,-1.002543443,-0.656636007,-1.052390431,0.605528335
349,1.204258483,0.538734363,0.828172459,1.527785029,-0.548018779,-1.653364728,-1.53784879,0.018515143,0.154812439,0.79963937,0.493359774,0.011248563,-1.389909872
350,-0.238654416,0.084460695,0.739256821,0.515781756,-2.31219631,2.241451194,-0.376353288,0.851894732,1.284686128,2.145259527,2.664402558,1.718584888,-1.885772571
351,-0.048677389,0.643269239,0.133530529,-0.143843767,0.388125841,0.495216753,0.665271822,-0.903902667,-0.273262091,-0.63715111,-0.529716007,-0.048249721,0.889178451
352,0.081834576,0.633123591,1.774033023,-0.059178545,0.542976375,1.820175981,-0.674278216,0.283750595,1.419301356,0.576204033,0.716664307,1.242145772,-0.59058127
353,0.305770554,-1.308361906,1.049302327,1.690882117,-0.816137735,0.300976075,0.634610698,1.118580871,-0.351349847,-0.287586095,-0.191383838,-0.366211285,-0.401375721
354,3.042014189,0.026144867,1.299939331,0.917822812,-0.766588439,0.618746337,-0.158115558,1.559494644,0.227610407,2.355140196,2.404549611,1.994173091,-2.588452503
355,-0.197664735,0.864684574,-0.330228606,0.052366659,-0.286595101,0.458101443,0.182511985,-1.020414749,0.551012154,-0.356293597,-0.452685229,-0.803857639,0.35862567
356,-0.026414652,0.484414531,-0.890461621,0.339732521,-1.128694416,-0.705555483,0.540123734,-0.076885626,-0.269981946,-0.409326611,-0.623368628,-0.215749104,0.372725022
357,-0.442244408,-1.275043888,-1.136265369,-0.75309233,0.536460435,0.155834582,3.036247309,-0.979355633,-1.281924861,0.699322333,0.768876937,-0.04453489,-0.651174836
358,-0.539510201,-0.197102442,0.898207102,0.569307661,1.287736614,0.033328819,0.974545572,-1.382236112,0.139576176,-1.107364855,-0.756596057,-0.849024256,0.62363264
359,-1.331039216,0.258117563,-0.826197734,-0.853037851,0.432279721,-1.267936425,0.894297656,-0.097039419,0.397660192,-0.393210077,-0.389018222,0.055337679,0.771188777
360,0.045237892,-1.730392061,0.458318413,0.122692074,0.052042635,0.26468257,0.337420098,0.932630299,1.004569661,-0.90291652,-0.284937313,-0.651207284,0.835204623
361,0.681091616,-0.622415023,0.519886635,-0.007952278,-0.787656674,-0.786222158,0.694782571,-1.036371705,-0.087244327,-0.269236747,-0.74337073,-1.257294045,0.629207331
362,1.150746502,2.491321693,-0.069820467,-0.378098852,-0.755409602,-0.077184722,-0.552270704,0.309377779,-1.381271087,-0.05805489,-0.078361454,0.370602068,-0.282452313
363,0.493201657,0.630864188,0.07577729,0.234675204,-0.987032474,-0.471194732,-0.354692491,0.851104233,0.298418718,0.431596527,-0.022730741,0.690778955,-0.347611524
364,1.067996992,-0.81466402,0.981872669,0.965389961,0.211574619,2.064103985,2.123138905,-2.444616189,0.805885925,-0.503751748,-1.017840382,-0.690043447,0.725497013
365,0.44689369,1.993671851,0.822249149,-0.057930633,-1.10989881,-0.117392117,-0.512669489,0.126635928,0.477788407,1.06993985,0.578075019,0.777112934,-1.081667251
366,-0.89499986,-1.535466396,0.196627814,-2.037870671,1.081508268,0.034525026,1.289300207,-1.68481707,0.355166964,0.031335182,-0.01623104,-0.048891321,-0.069633425
367,2.338717516,3.192692094,-0.3954974,-0.210157985,-0.62805704,0.741226324,-1.010338133,-0.232146059,2.251514296,2.439829585,2.784889496,2.759035774,-3.070659821
368,1.067944583,1.11590039,-1.349762829,-0.149181036,-0.594829264,0.445997878,0.243559678,0.452782764,1.973686879,-0.031407891,0.165225862,0.031893853,0.262071477
369,0.324630201,-0.121419788,1.728128761,0.693053609,0.328022229,-0.270844238,-1.091430642,1.520060155,2.806863138,1.441183828,1.66129993,1.820500783,-1.647634043
370,-0.913474349,-0.203454037,0.136781722,-0.479794041,-0.543762855,-1.980892619,-0.65082536,0.86554164,-2.269243809,-0.521344029,-0.686415822,-0.773604583,1.161049405
371,0.973466624,-1.111348938,-0.077389581,-0.519277193,-0.062104754,0.596645202,0.973797468,-0.65064778,-0.994005968,-0.820191664,-0.668196627,-0.648234704,0.28710092
372,-2.028333237,-0.691661445,-1.683887227,-0.080951035,1.577308525,0.709350822,1.144108851,-0.162210566,0.520944342,0.037873453,-0.443801189,0.072695485,0.11462944
373,0.84602385,1.689107126,1.749763511,0.523279528,-0.614126236,1.11796116,-0.602654633,-0.742037377,1.668993383,1.751548164,1.833919099,1.993157012,-1.932505858
374,-0.967736122,1.695217531,-0.672692373,-0.993960561,-2.330891157,0.593022531,0.269202871,0.287182146,0.553447475,-0.621440537,-0.65895344,0.176088585,0.498169941
375,0.408777201,-0.380352117,1.19382988,-0.508041724,0.711446148,0.116290835,-1.06404088,0.065020076,-0.093840102,-0.090427602,-0.08043282,-0.20401558,0.262410463
376,0.247296779,0.889373829,-0.036341004,-0.806508919,-1.412380127,-0.701028736,0.251950242,1.197231074,0.792927089,0.112990459,0.108579661,0.134924617,0.117152046
377,-0.18057912,-0.987244157,0.536543742,0.801364858,0.058478294,-0.41316042,-0.651011609,-1.371770697,0.123851866,-0.672920436,-0.824088309,-0.753939855,0.931072683
378,-2.628120415,1.979591265,-0.049222749,1.103725319,1.849383072,1.414386415,0.541400238,-0.207298591,-0.685634026,-0.798179978,-1.336727861,-0.925982237,1.435010673
379,0.144681216,-1.018125694,-0.042154167,0.162582187,0.965937733,-1.498661537,-0.026908518,1.09226608,0.233292252,-0.407764,-0.699784089,-0.153918699,0.841734169
380,-0.424241778,-0.70130166,0.993511271,0.679057413,1.369225492,2.226620482,0.372952454,0.039236275,0.347921709,-0.215722874,-0.580510778,-1.108089488,0.87531883
381,0.932102187,1.526836381,0.499762458,-1.195619635,-1.141421883,-0.474422338,-0.999025537,1.988925893,1.946324546,1.822653586,1.662446591,1.286278176,-1.643088975
382,1.100503255,-0.262348622,1.08677835,0.493696961,0.229189962,0.660356077,-0.455682206,0.204154151,0.410119791,0.039568529,0.832899499,0.353929907,0.029143885
383,0.017896854,0.732154931,0.205323269,0.091529577,0.612137602,-0.055168094,0.228679863,0.211213525,-0.247605177,-0.531046841,-0.159407337,0.098965332,0.601651959
384,0.015023483,0.500898386,-1.15817428,0.220223319,-0.468875853,1.202220056,0.091432843,0.767084918,-0.672004937,-0.519963865,-0.194185584,0.151685514,0.711231176
385,-0.08873874,1.336906908,2.90953892,0.665873502,-0.043524938,0.851862068,-0.594098772,0.52186801,1.973521452,2.329424424,1.88586535,2.636974569,-1.782955692
386,0.005298304,-0.757238419,0.70110151,0.126210291,0.515281199,0.618817551,0.05357105,-0.668484155,1.149211915,-0.149589785,-0.00306139,-0.027353061,0.167927611
387,-0.831513327,-0.137290203,-1.5850649,-0.223576977,1.000555108,-2.744990891,0.598080439,0.426118682,-0.817482113,0.192320199,-0.242725603,0.193960633,-0.574258431
388,-2.048320415,-0.980245768,-1.447956239,-0.235245225,1.547256732,-1.558636275,0.563742584,-2.27361326,-2.553284142,2.387594548,2.232983464,2.09786378,-2.350528796
389,-1.607647844,-0.613918208,-1.16240264,-0.377344894,-0.04344592,-0.358705182,1.707001735,-1.954242327,-0.69787126,-0.010473746,0.408938417,0.420616034,-0.742407467
390,-2.029541583,-0.649797169,-1.114411891,-2.286608279,0.333850767,-0.402550848,1.491969419,-0.713499907,0.211965418,0.34228454,0.563097274,0.38721953,-0.263132636
391,-0.527545311,-0.779371465,1.413268912,0.1019876,1.277942954,0.918319929,-0.272428887,-0.644889771,-0.860065226,-0.675279949,-0.676356498,-0.524630301,1.026393644
392,0.959292604,0.16799093,0.941379296,0.214042906,-0.665579492,-0.397168267,0.663689756,-0.866088205,0.512269402,-0.296823211,0.310342379,-0.234213731,0.226565434
393,-0.9450723,-0.676589948,-0.657524475,-1.535128454,1.486727364,-1.090945843,-0.276386327,0.6591807,-0.724726991,-0.097109282,-0.349208539,-0.279890771,-0.049334247
394,-0.95576443,0.795248809,-0.511232423,-0.219300171,-0.471997179,-0.383286139,1.244308185,-0.982527408,-0.583499631,-0.771913347,-1.083411779,-0.180606762,0.752710695
395,0.081505187,-0.855340041,0.611455787,-0.289072555,-0.504776105,-1.258692769,-0.598220323,-1.023583403,1.217382986,-0.427149723,-0.889865771,-0.855785632,0.758966141
396,-0.237543914,-0.098119599,-1.791993349,-2.029617731,0.32935489,-0.750218891,0.129690844,-1.523605589,-1.987659564,0.608470066,1.147904342,0.652686697,-0.021186907
397,-1.215336875,0.85194973,0.331803463,0.45076453,1.866319292,0.614023167,-0.478036393,-1.18507612,0.2617303,-1.246650259,-1.543310993,-1.009240503,0.433297497
398,-0.532622623,0.235306493,1.279215136,0.871489406,-0.183567736,1.655216999,-1.626628345,1.023761458,1.798859261,2.450443903,1.869907704,1.910148762,-1.971872391
399,0.759477424,-1.367048948,-0.935458618,0.178497851,-0.33908657,-1.002027446,1.713956471,1.48381795,0.259676486,-0.735314954,-0.869088619,-0.451863624,0.801761549
400,1.162582488,1.374577725,-0.393529186,0.285915045,-0.64498545,1.26381134,-0.776128174,2.046695082,0.955379,2.363562175,1.884941291,2.570386269,-1.632642976
401,0.77994982,1.215795703,0.096768027,-0.341396471,-2.769341319,2.144062712,-0.933676305,-0.188184583,-0.641612639,0.997511178,1.412678766,1.277088142,-1.873273786
402,-0.509925216,1.006920147,0.248383004,1.621874108,0.283785584,-0.635119169,-1.922938976,0.102805184,-1.076019422,-0.565897309,-0.071438631,-0.524552744,-0.161626291
403,0.061796337,-0.715169324,0.33046139,0.399566234,-1.022268472,-0.492795288,-1.394619666,2.467199363,0.591523661,0.265988897,0.349877955,0.702658051,-1.40902818
404,-0.803277374,1.285072364,-0.817803898,-0.659530355,1.396389855,-0.563937464,-0.375598803,0.395473407,-0.911553902,-0.324213729,-0.429187277,-0.460959935,0.540312052
405,0.218102299,-1.584003871,-0.400106627,-1.339687218,-1.284812009,0.133253666,0.313537037,1.089647618,0.1417528,-0.340418172,-1.087129272,-0.517195056,0.53059062
406,-0.086897491,-1.13381329,0.121821186,-0.468717966,1.688150843,0.133365546,1.842809604,-0.635844243,-0.128027756,-0.455184182,-0.321181928,-0.565816347,0.573516874
407,-1.5978633,-1.111334263,-0.132381152,-1.520363315,1.556777261,-0.469204748,-0.113442581,0.155898607,-0.854025932,0.148477349,-0.340025137,0.57745341,0.115206589
408,-0.60445196,-0.121655124,0.641238846,-0.466765376,1.774618262,1.078839322,1.365751286,-0.032917336,-0.402329855,-0.686905127,-0.655449177,-0.885254365,1.080736259
409,-0.705614272,-1.277076116,-0.774223651,-0.484940994,-0.099960384,-0.76333631,0.067635477,-0.637378676,-1.797580706,-0.319338276,-0.267341863,-0.633703466,0.217014612
410,-0.493319947,0.256463908,0.207524941,-1.512098806,-0.347149353,0.551202993,-1.33004096,1.217233774,0.707410872,-0.58270513,0.085557483,0.32792278,0.174437249
411,0.52055724,0.562224027,1.246127329,1.381108108,-1.977466155,1.313500084,-0.191397904,-0.807022511,-0.6449946,0.443798252,0.720934661,1.205555256,-1.001086388
412,0.984002487,0.223325295,0.466985975,-0.525115232,-1.203499315,1.023671369,-0.145267775,0.034266476,0.86357565,0.373167985,0.811107874,0.692022095,-0.366756419
413,0.9055316,-0.376078001,0.469169344,-0.327664345,1.980059058,-2.152830554,0.824899172,0.198404982,-0.046654591,-1.182342092,-1.159459125,-0.653580635,0.623650481
414,0.494981613,-1.126024415,0.543730169,-0.768675499,0.165176684,0.066981001,-1.094665334,0.332271212,0.137661628,-0.827494057,-0.113915798,-1.252616687,0.158259226
415,-0.925108444,-0.91562767,-1.809548982,0.217461346,-0.276303238,-1.208408189,-0.316681442,-0.490003977,-0.909843261,0.256257321,-0.831034056,-0.345554852,0.654467923
416,-0.164356745,-1.02197982,1.981952249,0.06005165,-0.048998024,0.308790728,0.159105231,1.018703916,-0.90804873,-0.466765167,-0.648389064,-1.007466562,0.744425205
417,-1.06372491,-0.130166976,-1.67977114,-1.172548449,1.566643327,-0.344202871,1.854193749,-2.011024175,-0.361725326,1.225161505,1.158418208,0.558033206,-0.44258654
418,0.769095412,0.030904072,1.532454482,2.33269033,1.115075781,-0.204216113,-0.776558045,0.436818671,2.079462918,0.979824011,1.269564152,1.243348708,-1.1578333
419,-0.840132555,0.968442161,0.906564365,1.080732319,-1.470086768,1.312797684,-0.144906849,-1.93165306,-2.790360799,-1.191571792,-0.620824524,-0.078653005,1.375653927
