team_ID,Communication,Faultlines,Coordination,BackUp,Cohesion,Trust,Potency,PsychSafety,Performance,Satisfaction,Viability
288,-0.017531037,0.476591098,-0.201626926,0.351546237,-0.015339238,-1.066521768,-0.574536879,-0.585869428,-0.784424942,-0.616858972,-0.575071863
289,-0.449482249,0.076113349,-0.376360423,-0.489135676,-0.600444539,0.394414092,0.263739686,1.453760656,-1.1133862,0.063058044,-0.358915392
290,1.159412623,-0.257416166,1.083066166,2.196525078,1.414999783,1.418514963,0.677596844,0.823770388,3.009772266,2.441671517,2.125074628
291,-1.302484016,1.026375504,-0.663782103,-0.585695322,0.433212371,0.467938945,0.033790981,-0.150909409,-0.541359065,-1.108629343,-0.529512388
292,0.146013249,0.043412314,0.012151372,1.052840662,0.525614422,1.548351087,1.026432498,2.187159596,1.385506254,1.456635068,1.138540883
293,0.844756082,-0.766210874,0.266060246,-0.007568639,-0.159367216,-0.013813597,0.283089039,0.572335872,0.136252202,-0.309426004,-0.027788398
294,-1.728019596,-0.237041904,0.896666151,0.109402675,0.174058275,0.761268183,-1.071436875,-2.107115371,-1.014951047,-1.055074567,-0.776900406
295,1.052122667,-0.208456851,0.668577298,0.610168006,0.110074751,1.787301202,0.110470551,-0.380103891,0.324595744,0.949494811,0.445900457
296,-0.422900614,1.015602889,0.425279732,0.981212277,0.970389587,-0.155737174,0.415697952,-0.515412185,-0.670069019,-0.301311558,-0.258198868
297,-0.711266757,0.390062829,-2.104212587,-0.969166014,-0.071284707,-0.951813711,-1.11799191,-0.070387867,-0.171297915,-0.419670134,-0.092691979
298,-0.335533239,0.111183095,0.186011618,0.328033195,-0.233638814,-0.276242934,-0.590964436,-0.567655644,-0.556015127,-0.471544743,-0.432973264
299,0.800320844,1.771677154,-1.33912715,1.654834183,-0.074442409,0.629729315,0.306462675,0.002465967,-0.190792443,-1.40387564,-0.806741374
300,-0.192128114,0.696846869,1.735078597,-2.3083332,-0.960568642,-1.050744003,0.521361723,-0.819065488,-0.357433611,-0.569128688,-0.452033847
301,-0.839254085,-0.471550417,-1.120641781,-0.08502807,-1.236885465,1.272054484,-0.290041549,-0.050421481,-0.610928794,-0.409602678,-0.738889852
302,-1.395000494,0.30190752,-0.017439768,0.539982196,0.061331398,-0.794678167,-0.549506148,-0.91264236,-0.713338485,-0.40367708,-0.583979411
303,0.564717816,-0.776977974,0.453084752,0.699733484,0.947896512,0.511501358,2.034409683,0.929768876,1.390001753,1.776903768,1.350422994
304,-1.13897915,0.873476133,-0.160567549,0.414420591,1.268106514,0.269249426,0.691503224,-0.941393119,-0.460598188,-0.463413037,-1.192374321
305,0.856295347,1.589835184,-0.559288744,0.071836631,0.166294606,0.675140699,0.169587969,0.317838152,-0.599645952,-0.28463417,-0.393929621
306,-1.807689584,1.169904989,-0.910330092,-0.064959807,-0.070240443,-1.895399734,1.094240254,-1.054998899,-0.76864144,-0.328615911,-0.448637671
307,-0.297892724,1.121713698,0.972879354,-1.276797804,-1.73608687,2.175891665,-1.350751633,-1.496563873,-0.843924172,-0.926403586,-0.730249205
308,-0.50862549,-0.456571797,0.048446179,0.926713782,0.108689861,-0.641172199,0.671476041,-0.602134956,-0.505449545,-0.052130147,-0.295213621
309,-1.015376372,0.464994731,1.561033393,1.405783806,-0.604233076,1.77991698,0.176070936,-0.414975634,-0.671988166,-0.314038681,-0.080154151
310,-1.965060612,-0.426869293,0.443865333,-0.200779332,0.664443468,0.5023954,1.70682099,0.510498091,-0.46820367,-0.279029428,-0.208151361
311,-0.491955307,-0.454647753,-0.685267667,0.617221526,-0.19404738,1.509194529,-0.263911551,1.078927629,-0.214785743,0.132294119,0.114385736
312,-0.680493066,2.093615175,0.229356745,-0.418176428,0.211962483,-1.748968936,-1.074030795,-0.389693272,-0.441123062,-0.659632354,-0.267234105
313,2.429352513,-0.943127163,-0.595714477,-1.003517734,-0.920673372,-0.32629266,1.865691879,1.182120282,-0.054921089,-0.079044388,0.675647666
314,0.498918249,-1.395162571,0.239964685,0.642646457,-0.624113339,-0.10145712,1.241282572,1.50738352,0.775321259,0.581165379,0.703598867
315,-0.408196651,-1.277274451,-0.566231116,0.257563701,0.139416311,-1.345629359,-0.680235595,-0.684678823,-0.84052358,-0.370287891,-1.057438503
316,-0.073980994,0.632997495,0.803703534,-0.262190096,0.146547664,-0.208878747,-0.541346041,1.065304241,-0.574020608,-0.546985351,-0.484719143
317,-0.014492946,-0.173625344,0.402889869,0.470316,-0.872514227,-0.434881329,0.611465953,-1.241048449,-0.77537544,-0.762912343,0.002245731
318,-1.243631146,-1.330553795,0.120275518,1.719012247,0.585106982,0.819579117,0.63131302,0.475349738,0.284751949,0.447218387,0.568546795
319,-0.01281391,0.809168529,2.572701128,0.679562753,0.982770518,0.250105644,0.763320607,0.354480874,0.44197874,0.808453851,0.751254737
320,-0.288169455,-0.53550344,0.333867478,1.992505852,0.540023224,0.715533608,0.488818411,0.504684779,0.992722463,0.695747522,0.562400459
321,-2.443605694,1.951746308,-1.427427484,-1.288135665,-0.348487569,0.56489146,-2.776696864,-2.107647626,2.003813358,1.260613067,2.546614565
322,2.673266034,-1.146504427,-1.349778079,2.786115069,-0.785313505,1.160029362,1.755628145,1.960526707,2.728549158,2.139743349,2.347031628
323,-0.379222687,-0.16193697,-0.946124937,-0.892463238,-1.15880783,-0.42319344,-0.345480467,0.189001627,-0.576953426,-0.285789349,-0.49654031
324,-0.111207344,-1.070289063,-0.200003581,0.025054292,-0.285761222,0.226660105,0.236667469,2.14712221,-0.032339823,0.021482711,-0.122279299
325,-0.494862767,-0.850939503,1.5836071,0.424912011,1.604537862,-0.710114591,0.790833501,-1.340067385,-0.400236389,-0.330669737,0.00125051
326,0.258503567,0.320140704,-0.050146418,-0.804838742,-0.18948372,1.129501932,-0.803443627,-0.339017606,-0.57562584,-0.526734815,-0.19695631
327,-1.951430191,1.003861226,0.123575185,-0.612008234,0.6391254,-0.126094926,-0.796844285,-0.700212821,-0.400646651,-0.653984131,-0.762784573
328,-0.051146673,-1.583959467,-0.189483989,0.020523527,-1.259621601,0.966659301,1.494811197,0.477728745,0.032465946,-0.017246225,0.065068892
329,-0.104809117,-0.437077383,1.033468193,1.017795808,0.66692714,-0.725688373,-0.202920875,0.740810517,0.082405009,-0.063218944,0.219248177
330,-1.175622898,-1.477085783,2.433031897,-0.99019103,1.969164842,-1.213799316,-0.899822437,-1.595893667,-1.333792462,-1.2759488,-1.130036314
331,-1.453489921,0.227518824,-0.866449918,-0.778705706,-0.66137788,-2.842046037,-1.030630577,0.775734412,0.099118318,-0.179609448,-0.17463683
332,1.570112865,-0.209741548,1.612120929,0.589496001,2.002969108,1.837570221,0.75047486,0.55250868,3.031785094,3.160423263,2.720194091
333,0.712284312,-3.128587871,0.299824365,1.445212203,0.683224787,1.74266042,2.021104511,1.136274205,3.870954347,4.180801013,4.42763456
334,1.658494,-1.937540425,0.2262219,1.055409619,1.440276135,-0.470436011,-0.205232132,0.364894988,1.323204849,1.389275511,0.657584184
335,0.473904643,-0.671906323,0.600029622,1.185319658,-0.18549263,1.286798399,0.812720712,0.638068201,0.832785513,1.083430798,0.56184733
336,-1.347243987,0.306548536,0.951303131,-0.119052024,1.488666371,0.718135378,-1.113132372,0.039893198,0.199504884,-0.350879606,-0.361688836
337,0.074184008,0.276878008,-0.035099418,-0.661113939,-0.521980668,-1.496614712,-1.350996428,0.321434217,-0.630210437,-0.499694033,-0.526134946
338,-0.026969992,-0.419253165,-0.897034812,0.571642973,-0.372959257,-1.118138872,0.093537596,0.690434172,-0.458142794,-0.244516241,-0.500317181
339,-0.898145223,0.766976556,-1.350259532,0.02007182,0.005820283,0.596130381,0.266165327,-0.51528989,-0.832784754,-0.793561034,-1.343536579
340,-0.05747809,-0.376247961,1.159285339,0.296728737,-0.827874677,-0.028138996,0.422444369,-0.431891138,-0.759075794,0.022600662,-0.288428861
341,-0.330662302,-1.0116231,1.491960895,-0.700763945,1.494329097,3.133680878,0.38802678,-0.089933111,1.047958812,1.359024463,0.371160986
342,1.008674247,-0.680131478,-1.227827396,-1.26892816,-0.538943734,-0.17178708,-0.891384952,-1.22112529,-0.948192068,-1.021682562,-0.756562914
343,-0.135323896,-0.091657808,-0.302038584,-1.549735588,0.519691792,-0.750289393,-0.872921683,-0.163411649,-0.690457772,-1.119823799,-0.741328938
344,-0.969831991,1.190222353,0.867828501,-0.687150045,0.0035916,-0.739715848,-1.421908245,-0.861794691,-0.545918487,-0.992449171,-0.589235166
345,-0.185593295,0.874957059,0.012262024,-0.579602298,-0.300989267,-0.924203823,1.109199457,-0.128654172,-0.605621058,-0.68200229,-0.688977804
346,2.68571448,-0.599783089,0.54382312,1.282806027,0.677006321,0.265146302,1.699954845,2.058628918,2.894618298,3.21475905,3.077271088
347,-0.417547662,0.505412792,-0.234822459,-0.353307981,-0.89327542,-0.470628156,-0.869608299,0.017090512,-0.635523245,-0.241561754,-0.197051981
348,-1.315542966,-1.55241442,0.977498511,-1.70474728,0.063952771,-0.431313545,-0.5451649,1.173063439,-0.753262394,-0.344929989,-0.319415861
349,-0.598649866,0.012809858,1.050355579,-0.338994899,-0.489171806,0.902646351,1.313417715,-0.233985407,-0.312649751,-0.820604486,0.017068739
350,-1.337406961,1.18588218,-0.231851087,-2.250410676,-1.352347761,-1.123419541,-1.705063968,-0.894193846,0.924781987,1.615553066,1.75177548
351,-1.432113526,-1.132894252,0.858948958,0.017088689,0.964042337,-0.383772444,0.011559474,0.582078362,-0.428487455,-0.574834057,-0.27916873
352,-1.058620388,0.268154081,0.730688127,-0.68656063,-0.741050386,0.327816104,0.166346795,-0.742834428,-0.548593839,-0.271079076,-0.59759508
353,-0.385250824,0.491602132,-1.992779741,-0.627433972,-1.448165979,-0.960714545,-1.42226289,-0.08147882,-0.025992844,0.284143109,-0.256847589
354,-1.364924604,1.585044954,-0.312538898,-1.26796799,-0.736856604,1.2418781,1.046425585,-0.364925317,-0.771064485,-1.051022038,-0.526146363
355,-1.584158818,-0.716961207,-1.356353296,-0.49263879,-0.611139642,-1.125800029,-1.922978609,-1.242944454,0.252954271,0.23090697,-0.211147274
356,0.733016316,-0.867860499,-1.293838557,0.559691647,0.688839879,-0.619472336,-0.551803948,0.168670554,-0.275030152,-1.016793092,-0.795121875
357,0.917347792,0.353172489,1.784341756,1.858523924,0.419168644,-1.406405839,-0.075277554,0.28185022,0.272561059,-0.079190644,0.60007649
358,-0.609936603,-0.129994554,0.374019982,-0.483704045,-1.157318941,0.826751331,1.492201152,0.581038426,-0.31805835,-0.346355743,-0.761716705
359,-1.97751089,0.43244788,-0.426660029,0.02844124,-1.100196007,-0.046741674,-1.78588682,-1.103170996,-0.105525281,0.058482762,-0.033990109
360,-1.659976597,0.900848572,-0.956311087,-1.363587425,-1.006411315,-0.011741534,-0.387958516,-0.711696551,-0.070202557,0.458736113,0.575034318
361,-0.239226426,0.388121944,0.212757641,-0.709688922,-1.020861657,-0.287816127,-0.461592238,-0.350905974,-0.778512318,-0.456133219,-0.809874161
362,0.805138111,0.208278588,-0.817313058,-0.558398719,-0.401709988,0.963545578,-0.311188662,0.322719663,-0.988766484,-0.396024349,-0.642149528
363,-0.557571164,-0.534845507,-0.625488822,1.097568308,0.421567639,0.914877166,-0.462496144,-2.440941897,-0.424305055,-1.152895053,-0.627730911
364,1.503327009,-0.454552627,0.092437968,0.250425775,-0.066558915,1.444988088,2.13440001,1.461107585,1.67649647,1.794398496,1.835371956
365,-0.272359554,-0.523625789,0.140996154,-0.96759979,-1.672418483,0.354500109,1.300295174,1.031003978,-0.705687389,-0.501036866,0.009188469
366,-1.023459361,-0.570049711,-0.20757726,-2.288675771,-0.843627558,0.542498171,1.527416592,0.918851679,-0.621747692,-0.88131784,-0.66651043
367,0.164035356,0.327162932,-1.977345832,1.537243503,-0.092883663,-0.814571671,-0.182005197,0.937536171,-0.585448487,-0.419915148,-0.557046043
368,-0.491471461,0.352961905,-0.322823433,0.48385238,-0.798461233,-0.593140832,-0.93750469,-1.356501293,-0.80832064,-0.6510014,-0.379492037
369,1.996346426,-1.197769335,1.040414087,1.987420274,1.218075102,0.175366676,2.414056431,0.207465586,3.079457392,3.355792986,3.527420632
370,1.172823796,-0.381782857,-0.122066995,2.040661933,-0.849915489,-0.837987231,2.963450054,-0.649948146,0.602726952,-0.425958193,0.233690834
371,-1.041606758,0.289114971,-0.75199949,-1.032795027,-0.709105211,0.657913768,-1.032545097,-0.227224249,-0.517006863,-0.365873851,-0.435393298
